N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance,mu_config
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.028456924875895264,0.004034456061152239,0.0008097965733923466,0.20072013701918195,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.03023766348711538,0.004540510892909201,0.0009143162931600306,0.2013685936945763,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.031017117548771744,0.004777940684325572,0.000962061581034324,0.20135486072283112,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.031019840332724914,0.004763064885521751,0.0009622304942677472,0.20201918667802135,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.026018297769758694,0.003361309439226687,0.0006769518188358303,0.2013952690388338,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.028616334118679965,0.004077755313040291,0.0008188945783919272,0.2008199402679157,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02993521025530419,0.00444370871332927,0.0008961168130292692,0.2016596655719789,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.026520589313923655,0.003496219961592162,0.0007033416575578015,0.2011720272993073,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.030280891873508034,0.004544394611737964,0.000916932412655085,0.2017721811144416,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.027090358186748147,0.003632907935745305,0.0007338875066863124,0.20201103899863967,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.029662095702470453,0.004358341453742366,0.0008798399214625161,0.20187494045631194,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02886176041123561,0.004130121334817281,0.0008330012140355673,0.20168928380222023,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.03216266531188361,0.005128406849340151,0.0010344370399642414,0.20170728851150682,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.03025032111806579,0.00455212759609536,0.0009150819277460971,0.20102290817397542,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.027025342036327914,0.0036088320118735076,0.0007303691121805126,0.20238379336514062,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02762785714759379,0.0038051939592236438,0.0007632984905678493,0.200593845871547,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.032331858397918814,0.005198711521173036,0.0010453490674630734,0.20107849093099922,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.03056268602462527,0.004622424882113216,0.0009340777770398248,0.20207527452837615,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.027538275589133392,0.003781999024976207,0.0007583566224230601,0.2005174029434952,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
3200,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.029814236947270707,0.0044175089301426,0.0008888887247480017,0.20121945168751654,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.022734755850742014,0.0025641489108372754,0.0005168691235928482,0.20157531468173356,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.023418344478922007,0.002725200524889742,0.0005484188581334568,0.20123981818022185,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02647150002248959,0.003469082117474354,0.0007007403134406663,0.20199588528357937,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.020093047968989433,0.002005165937597154,0.0004037305766841104,0.20134521992125595,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02808133665798487,0.003911254303183606,0.0007885614684990849,0.20161344862113084,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.021121610291546303,0.0022091263505657505,0.0004461224213079547,0.20194518126756492,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.024276170830628552,0.002928278271802922,0.0005893324701978605,0.20125562378161974,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.023719893019079952,0.0027973164315251062,0.0005626333248365978,0.20113324273787941,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02632612747533755,0.0034404897543834968,0.0006930649878477226,0.20144370055591498,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02492233501304531,0.003080409341641215,0.0006211227825024642,0.20163644295778413,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.026444686528838187,0.003474443415021149,0.0006993214456085159,0.20127581948381196,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.024984776229556034,0.003103595243179214,0.0006242390432409882,0.20113416677412474,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02731268517565219,0.00369966090879786,0.0007459827715042909,0.20163544440798087,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02692403601170638,0.003603131103703338,0.000724903715159662,0.20118716036022058,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02516192779499011,0.0031447560969214638,0.0006331226103602958,0.2013264593015931,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.027501789495548615,0.0037621094666673753,0.0007563484254574681,0.20104370491044518,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.022460579408638593,0.0025105197772693926,0.0005044776273717599,0.20094549022850686,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.025883796664493176,0.003328201450191207,0.000669970929768828,0.2013011951936797,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.022400253515216077,0.0024944621318642047,0.0005017713575459502,0.20115412903500673,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
6400,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.022392788063517594,0.002495514143457059,0.0005014369572576161,0.20093532972847464,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.021378539989515798,0.0022699058505551376,0.0004570419720833261,0.20134842683961982,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.01882265458298817,0.0017568813241625768,0.0003542923255504855,0.20165979379361898,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.021981919240934112,0.0024060892565841265,0.0004832047735149493,0.20082578906525886,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.021019595683818535,0.002192320519292805,0.0004418234027112028,0.20153230279198656,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.0240465259852041,0.0028778547481108896,0.0005782354119570961,0.20092585017943218,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.0225247004955529,0.0025209419719358674,0.000507362132414361,0.20125894925885593,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.021175507636812706,0.0022265559964876683,0.0004484021236767132,0.20138820868824114,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.019503020502168383,0.0018909794303728698,0.00038036780870800025,0.20114857020575735,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.024688066832182342,0.003029491933228402,0.0006095006439103019,0.20118906316439097,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.021818614840573958,0.0023644226011213156,0.0004760519535613142,0.20133962233974118,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.022648215989763597,0.0025452151470495223,0.0005129416875189835,0.20153175974675402,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.024331802978821877,0.002936500507235426,0.0005920366362002051,0.20161298618592075,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.020572977074982953,0.0021037179919296232,0.0004232473857277742,0.20119017251906135,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.023647169813237653,0.00278111371635131,0.0005591886401760982,0.201066442155313,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02103569960952311,0.002195358317147745,0.00044250065806209074,0.20156192936968795,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02209389018765723,0.0024258775384404865,0.00048813998362425644,0.20122202208857784,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.022602539543802584,0.0025396297259230247,0.0005108747938291596,0.20116113330004548,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02102237303811642,0.002195796311194878,0.0004419401681537242,0.20126646806926976,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02066982441773718,0.002119987324200236,0.0004272416414600842,0.20153028114036523,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.022306197039694737,0.0024711748382570584,0.0004975664263736863,0.20134812748604397,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.020768647327098457,0.002143578479233057,0.0004313367117973939,0.20122272917748282,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.017916996636747704,0.0015957768317932126,0.0003210187684812286,0.20116770846991938,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.019266853840146928,0.0018436533756003735,0.0003712116568975844,0.20134568775798312,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.019535483593345313,0.001892136719575743,0.00038163511922586384,0.20169531898912385,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.021009043983636372,0.002191321806916674,0.0004413799291063677,0.201421775529819,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.01817412710072241,0.0016402835234780356,0.0003302988958732128,0.2013669534233029,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.019861731104566512,0.001958683787056203,0.00039448836247010495,0.20140482352335182,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.019653467491118626,0.0019193480051362143,0.0003862587844244566,0.20124478905900348,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.020214307118283186,0.002029852849216837,0.00040861821227227427,0.20130435190409413,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02035532200329958,0.0020601455170488883,0.00041433913385801214,0.20112129479646831,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.018045140495779446,0.0016169839601194035,0.00032562709551241925,0.2013792984615468,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.021878468526253757,0.0023777400512672276,0.00047866738505427623,0.201311907413583,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.01823659955891695,0.0016489853131524367,0.0003325735634722899,0.20168376323285414,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.018940326898681074,0.0017824592224429839,0.0003587359830289019,0.20125901255526585,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.02095027729391039,0.0021805195376765527,0.00043891411869173726,0.2012887805442097,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.020522631278677914,0.0020891643488753905,0.00042117839460056904,0.2016013698622092,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.018364697719125224,0.0016769086576861095,0.00033726212231484316,0.20112134359197353,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.01969499260544448,0.0019270684257502598,0.0003878927337285128,0.2012864351599221,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.01906680125720746,0.0018062744898658415,0.0003635429101818481,0.2012667023874371,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.019802306659759784,0.0019494945881848023,0.00039213134904716665,0.20114513342265025,"{'n_estimators': 40, 'learning_rate': 0.1, 'max_depth': 1, 'subsample': 1.0, 'min_samples_leaf': 50}"
